_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.data.srcip,_source.data.dstuser,_source.data.srcport,_source.rule.mail,_source.rule.level,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.full_log,_source.id,_source.timestamp,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.manager.name,_source.decoder.parent,_source.decoder.name,_source.input.type,_source.@timestamp,_source.location,_source.GeoLocation.country_name,_source.GeoLocation.location.lon,_source.GeoLocation.location.lat,_source.data.protocol,_source.data.id,_source.data.url,_source.GeoLocation.region_name,_source.data.uid,_source.data.euid,_source.data.tty,_source.GeoLocation.city_name,_source.data.srcuser,_source.data.action,_source.agent.ip,_source.data.extra_data,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7
wazuh-alerts-4.x-2024.07.22,WkEC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, ,49742,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",84,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:21 localhost sshd[72565]: Invalid user admin from 80.120.130.236 port 49742,1721610982.374260,"Jul 22, 2024 @ 01:16:22.234",localhost,sshd,Jul 22 01:16:21,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:22.234",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,W0EC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, ,49743,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",83,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:21 localhost sshd[72566]: Invalid user admin from 80.120.130.236 port 49743,1721610982.374784,"Jul 22, 2024 @ 01:16:22.234",localhost,sshd,Jul 22 01:16:21,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:22.234",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,XEEC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",72,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 01:16:21 localhost sshd[72565]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=80.120.130.236 ,1721610982.375308,"Jul 22, 2024 @ 01:16:22.234",localhost,sshd,Jul 22 01:16:21,localhost, ,pam,log,"Jul 22, 2024 @ 01:16:22.234",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria,0,0,ssh,Berndorf, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,XUEC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",73,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 01:16:21 localhost sshd[72566]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=80.120.130.236 ,1721610982.375822,"Jul 22, 2024 @ 01:16:22.234",localhost,sshd,Jul 22 01:16:21,localhost, ,pam,log,"Jul 22, 2024 @ 01:16:22.234",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria,0,0,ssh,Berndorf, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,YEEC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",86,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72404]: Failed password for invalid user IT-Premium from 80.120.130.236 port 49629 ssh2,1721610982.377374,"Jul 22, 2024 @ 01:16:22.234",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:22.234",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,IT-Premium, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,ZkEC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",9,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72417]: Failed password for invalid user admin from 80.120.130.236 port 49636 ssh2,1721610982.380584,"Jul 22, 2024 @ 01:16:22.234",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:22.234",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,akEC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",94,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72412]: Failed password for invalid user admin from 80.120.130.236 port 49632 ssh2,1721610982.382716,"Jul 22, 2024 @ 01:16:22.263",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:22.263",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,a0EC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",95,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72426]: Failed password for invalid user admin from 80.120.130.236 port 49642 ssh2,1721610984.383249,"Jul 22, 2024 @ 01:16:24.235",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.235",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,bUEC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",99,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72434]: Failed password for invalid user admin from 80.120.130.236 port 49648 ssh2,1721610984.384315,"Jul 22, 2024 @ 01:16:24.235",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.235",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,ckEC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",103,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72448]: Failed password for invalid user admin from 80.120.130.236 port 49656 ssh2,1721610984.386980,"Jul 22, 2024 @ 01:16:24.235",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.235",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,dUEC2JABvQ4GvBtk3VDa,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",106,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72454]: Failed password for invalid user admin from 80.120.130.236 port 49660 ssh2,1721610984.388579,"Jul 22, 2024 @ 01:16:24.235",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.235",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,fUEC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",96,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72435]: Failed password for invalid user admin from 80.120.130.236 port 49649 ssh2,1721610984.392843,"Jul 22, 2024 @ 01:16:24.235",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.235",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,fkEC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",112,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72466]: Failed password for invalid user admin from 80.120.130.236 port 49673 ssh2,1721610984.393376,"Jul 22, 2024 @ 01:16:24.235",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.235",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,f0EC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",12,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72468]: Failed password for invalid user admin from 80.120.130.236 port 49674 ssh2,1721610984.393909,"Jul 22, 2024 @ 01:16:24.235",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.235",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,gUEC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",114,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72483]: Failed password for invalid user admin from 80.120.130.236 port 49694 ssh2,1721610984.394975,"Jul 22, 2024 @ 01:16:24.235",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.235",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,g0EC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",116,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72470]: Failed password for invalid user admin from 80.120.130.236 port 49675 ssh2,1721610984.396041,"Jul 22, 2024 @ 01:16:24.235",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.235",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,h0EC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",13,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72487]: Failed password for invalid user admin from 80.120.130.236 port 49697 ssh2,1721610984.398173,"Jul 22, 2024 @ 01:16:24.236",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.236",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,i0EC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",123,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72491]: Failed password for invalid user admin from 80.120.130.236 port 49701 ssh2,1721610984.400305,"Jul 22, 2024 @ 01:16:24.236",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.236",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,jkEC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",126,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72497]: Failed password for invalid user admin from 80.120.130.236 port 49704 ssh2,1721610984.401904,"Jul 22, 2024 @ 01:16:24.236",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.236",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,kkEC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",130,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72508]: Failed password for invalid user admin from 80.120.130.236 port 49712 ssh2,1721610984.404036,"Jul 22, 2024 @ 01:16:24.236",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.236",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,mEEC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",15,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:23 localhost sshd[72537]: Failed password for invalid user admin from 80.120.130.236 port 49727 ssh2,1721610984.407234,"Jul 22, 2024 @ 01:16:24.236",localhost,sshd,Jul 22 01:16:23,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.236",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,m0EC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",137,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:23 localhost sshd[72565]: Failed password for invalid user admin from 80.120.130.236 port 49742 ssh2,1721610984.408833,"Jul 22, 2024 @ 01:16:24.236",localhost,sshd,Jul 22 01:16:23,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.236",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,nUEC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",139,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:23 localhost sshd[72569]: Failed password for invalid user admin from 80.120.130.236 port 49744 ssh2,1721610984.409899,"Jul 22, 2024 @ 01:16:24.236",localhost,sshd,Jul 22 01:16:23,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.236",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,nkEC2JABvQ4GvBtk3VDu,1,1,localhost,000,80.120.130.236, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",140,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 22 01:16:22 localhost sshd[72495]: Failed password for invalid user admin from 80.120.130.236 port 49703 ssh2,1721610984.410432,"Jul 22, 2024 @ 01:16:24.236",localhost,sshd,Jul 22 01:16:22,localhost,sshd,sshd,log,"Jul 22, 2024 @ 01:16:24.236",/var/log/auth.log,Austria,16.1097,47.9457, , , ,Lower Austria, , , ,Berndorf,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.22,o0EF2JABvQ4GvBtkv1Dn,1,1,localhost,000,134.209.29.80, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",77,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 22 01:19:25 localhost sshd[72624]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=134.209.29.80 ,1721611166.413011,"Jul 22, 2024 @ 01:19:26.397",localhost,sshd,Jul 22 01:19:25,localhost, ,pam,log,"Jul 22, 2024 @ 01:19:26.397",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England,0,0,ssh,London, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
